"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"220",221,262302.006,262308.984,4107936.1,4107943.468,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"221",222,262319.129,262324.494,4107937.638,4107943.883,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"222",223,262052.501,262060.412,4107934.676,4107943.497,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"223",224,262381.045,262384.948,4107938.512,4107942.596,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"224",225,262385.025,262389.469,4107939.06,4107943.3,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"225",226,262494.577,262497.972,4107939.024,4107942.273,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"226",227,262556.658,262562.99,4107937.038,4107945,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"227",228,262570.029,262578.333,4107934.22,4107944.985,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"228",229,262330.067,262339.487,4107935.014,4107944.969,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"229",230,262363.63,262369.154,4107936.704,4107942.98,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"230",231,262060.035,262067.677,4107937.008,4107940.952,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"231",232,262463.709,262468.942,4107937.036,4107943.985,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"232",233,262595.055,262600.448,4107936.51,4107942.234,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"233",234,262468.506,262472.488,4107936.023,4107941.93,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"234",235,262028.555,262035.48,4107934.003,4107940.968,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"235",236,262291.51,262299.498,4107936.037,4107942.889,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"236",237,262376.716,262381.99,4107936.125,4107940.492,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"237",238,262471.516,262475.809,4107936.09,4107943.316,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"238",239,262553.011,262561.864,4107933.518,4107944.413,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"239",240,262383.172,262387.488,4107935.719,4107939.234,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"240",241,262404.51,262409.863,4107936.672,4107940.484,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"241",242,262419.043,262421.396,4107935.778,4107939.486,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"242",243,262290.055,262297.47,4107933.845,4107939.965,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"243",244,262513.544,262520.939,4107934.059,4107939.412,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"244",245,262040.275,262045.989,4107932.559,4107938.995,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"245",246,262436.067,262441.465,4107931.209,4107940.89,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"246",247,262057.665,262065.36,4107930.036,4107937.441,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"247",248,262430.262,262437.39,4107931.006,4107940.998,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"248",249,262314.598,262319.811,4107932.567,4107938.475,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"249",250,262462.535,262468.935,4107930.007,4107936.943,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"250",251,262472.162,262475.755,4107932.259,4107936.291,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"251",252,262513.565,262520.722,4107930.02,4107937.429,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"252",253,262062.093,262068.969,4107929.592,4107937.44,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"253",254,262251.026,262256.321,4107931.562,4107937.464,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"254",255,262530.148,262532.426,4107933.393,4107935.202,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"255",256,262403.218,262406.82,4107931.711,4107934.982,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"256",257,262467.571,262471.427,4107930.362,4107935.925,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"257",258,262230.091,262234.947,4107930.07,4107935.48,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"258",259,262295.688,262304.478,4107930.013,4107938.433,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"259",260,262318.018,262321.962,4107931.04,4107935.817,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"260",261,262341.023,262347.96,4107929.167,4107937.978,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"261",262,262288.023,262295.966,4107927.596,4107936.676,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"262",263,262310.501,262316.833,4107931.508,4107936.98,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"263",264,262375.581,262379.929,4107930.106,4107934.473,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"264",265,262383.63,262385.949,4107931.52,4107935.366,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"265",266,262426.589,262433.373,4107928.516,4107937.987,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"266",267,262518.661,262523.435,4107930.294,4107936.774,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"267",268,262398.103,262402.9,4107928.573,4107936.637,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"268",269,262613.001,262618.532,4107927.058,4107935.985,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"269",270,262225.556,262232.494,4107927.035,4107933.993,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"270",271,262312.501,262316.989,4107928.014,4107931.981,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"271",272,262317.003,262323.371,4107928.625,4107932.499,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"272",273,262616.501,262620.992,4107926.515,4107934.464,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"273",274,262216.547,262217.765,4107929.001,4107930.385,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"274",275,262334.547,262340.98,4107926.58,4107934.491,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"275",276,262457.072,262458.601,4107929.772,4107929.973,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"276",277,262071.521,262078.962,4107924.095,4107933.478,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"277",278,262364.525,262372.429,4107924.522,4107931.384,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"278",279,262388.186,262393.956,4107927.388,4107930.353,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"279",280,262617.332,262622.979,4107926.947,4107932.361,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"280",281,262293.505,262303.859,4107926.511,4107931.469,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"281",282,262423.038,262429.476,4107927.033,4107931.969,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"282",283,262226.531,262234.483,4107923.506,4107930.495,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"283",284,262315.131,262321.487,4107926.035,4107929.897,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"284",285,262344.646,262351.338,4107924.515,4107931.281,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"285",286,262408.052,262414.885,4107924.011,4107931.402,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"286",287,262028.043,262035.481,4107922.001,4107929.999,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"287",288,262347.547,262353.463,4107920.513,4107928.785,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"288",289,262387.583,262393.445,4107924.116,4107928.482,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"289",290,262308.009,262312.46,4107924.154,4107928.389,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"290",291,262397.21,262400.94,4107925.02,4107928.285,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"291",292,262421.514,262424.825,4107924.521,4107927.258,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"292",293,262427.014,262430.899,4107923.003,4107928.928,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"293",294,262084.503,262089.499,4107922.242,4107926.915,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"294",295,262340.022,262347.987,4107920.62,4107928.468,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"295",296,262628.039,262635.574,4107919.301,4107927.905,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"296",297,262387.507,262393.997,4107920.028,4107924.943,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"297",298,262374.539,262379.939,4107920.082,4107926.95,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"298",299,262399.529,262406.905,4107918.922,4107924.924,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"299",300,262428.508,262431.971,4107920.018,4107925.145,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"300",301,262566.537,262572.456,4107918.605,4107924.827,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"301",302,262325.005,262330.36,4107918.542,4107924,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"302",303,262413.003,262418.9,4107919.73,4107925.425,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"303",304,262425.588,262428.99,4107920.156,4107923.161,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"304",305,262025.009,262029.441,4107919.519,4107923.89,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"305",306,262627.011,262634.472,4107916.479,4107924.754,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"306",307,262064.52,262067.48,4107918.575,4107921.451,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"307",308,262086.029,262089.466,4107919.239,4107922.926,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"308",309,262381.529,262385.436,4107917.508,4107922.499,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"309",310,262404.529,262413.347,4107918.004,4107923.674,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"310",311,262367.017,262374.974,4107911.006,4107921.467,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"311",312,262395.501,262397.865,4107916.008,4107917.817,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"312",313,262625.539,262633.384,4107913.737,4107919.254,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"313",314,262372.563,262378.943,4107911.009,4107920.402,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"314",315,262403.503,262413.443,4107913.124,4107917.952,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"315",316,262195.517,262206.473,4107910.003,4107921.488,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"316",317,262161.134,262162.341,4107913.62,4107915.34,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"317",318,262096.038,262097.4,4107912.078,4107913.327,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"318",319,262405.154,262413.996,4107909.689,4107915.237,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"319",320,262397.543,262403.097,4107910.257,4107914.995,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"320",321,262452.787,262461.99,4107906.504,4107917.425,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"321",322,262442.771,262449.111,4107906.776,4107912.489,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"322",323,262295.209,262300.452,4107908.015,4107913.42,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"323",324,262289.537,262295.21,4107905.784,4107912.411,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"324",325,262280.629,262289.998,4107905.096,4107911.975,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"325",326,262292.537,262299.971,4107904.508,4107909.983,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"326",327,262532.053,262537.999,4107902.751,4107912.999,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"327",328,262538.003,262540.822,4107902.655,4107912.974,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"328",329,262518.546,262524.351,4107904.543,4107910.868,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"329",330,262039.503,262048.414,4107902.141,4107909.981,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"330",331,262443.516,262451.154,4107899.009,4107910.92,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"331",332,262437.169,262443.105,4107902.621,4107906.925,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"332",333,262276.578,262284.993,4107897.007,4107908.455,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"333",334,262285.024,262292.175,4107899.564,4107906.961,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"334",335,262485.558,262492.469,4107898.009,4107905.977,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"335",336,262439.075,262445.499,4107897.503,4107904.7,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"336",337,262549.149,262552.465,4107900.156,4107903.019,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"337",338,262293.293,262298.456,4107898.726,4107904.493,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"338",339,262291.094,262296.404,4107896.509,4107901.979,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"339",340,262041.544,262045.491,4107895.266,4107902.498,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
"340",341,262045.5,262051.888,4107894.513,4107903.977,"Silva","NEON_D17_SJER_DP1_262000_4107000_classified_point_cloud_colorized.laz","2018_SJER_3_262000_4107000_image.tif","Tree",1,262000,262701.18,4107000,4107999.999
